Start Date,End Date,Group,Year,Month,State,Place of Death,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
06/01/2020,06/30/2020,By Month,2020,6,Hawaii,"Healthcare setting, dead on arrival",0,57,28,0,0,41
06/01/2020,06/30/2020,By Month,2020,6,Delaware,Decedent's home,23,313,28,0,0,41
06/01/2020,06/30/2020,By Month,2020,6,Arkansas,Decedent's home,23,1004,18,0,0,24
06/01/2020,06/30/2020,By Month,2020,6,District of Columbia,"Healthcare setting, inpatient",92,312,111,85,0,118
06/01/2020,06/30/2020,By Month,2020,6,Texas,"Healthcare setting, dead on arrival",23,18,28,0,0,41
06/01/2020,06/30/2020,By Month,2020,6,New York,Total - All Places of Death,629,8212,758,259,0,1128
06/01/2020,06/30/2020,By Month,2020,6,Maryland,Place of death unknown,0,0,0,0,0,0
06/01/2020,06/30/2020,By Month,2020,6,Missouri,Hospice facility,23,206,28,0,0,10
06/01/2020,06/30/2020,By Month,2020,6,Illinois,"Healthcare setting, inpatient",749,2839,693,433,0,1009
06/01/2021,06/30/2021,By Month,2021,6,Vermont,"Healthcare setting, outpatient or emergency room",0,16,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Oregon,Decedent's home,17,1566,20,0,0,28
06/01/2021,06/30/2021,By Month,2021,6,Oklahoma,Place of death unknown,0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,South Carolina,"Healthcare setting, dead on arrival",0,412,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Idaho,Hospice facility,23,57,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Minnesota,Nursing home/long term care facility,16,983,34,0,0,46
06/01/2021,06/30/2021,By Month,2021,6,Massachusetts,Hospice facility,23,252,11,0,0,14
06/01/2021,06/30/2021,By Month,2021,6,Montana,Total - All Places of Death,39,944,68,21,0,86
06/01/2021,06/30/2021,By Month,2021,6,South Carolina,Decedent's home,10,1748,26,0,0,33
06/01/2021,06/30/2021,By Month,2021,6,Florida,Decedent's home,43,5629,91,12,0,122
06/01/2021,06/30/2021,By Month,2021,6,United States,Total - All Places of Death,8020,245269,15625,4360,36,19314
06/01/2021,06/30/2021,By Month,2021,6,Arkansas,Place of death unknown,0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,South Dakota,Total - All Places of Death,15,672,40,0,0,49
06/01/2021,06/30/2021,By Month,2021,6,Texas,Place of death unknown,0,412,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Iowa,Other,0,98,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Massachusetts,"Healthcare setting, inpatient",61,1421,178,38,0,201
06/01/2021,06/30/2021,By Month,2021,6,Minnesota,Other,23,220,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,South Carolina,Other,23,347,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Arizona,Hospice facility,23,472,27,0,0,34
06/01/2021,06/30/2021,By Month,2021,6,Connecticut,Decedent's home,23,818,28,0,0,12
06/01/2021,06/30/2021,By Month,2021,6,Massachusetts,Other,23,302,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Iowa,"Healthcare setting, outpatient or emergency room",23,121,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Alabama,"Healthcare setting, dead on arrival",23,412,0,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,New York City,"Healthcare setting, outpatient or emergency room",23,349,28,0,0,12
06/01/2021,06/30/2021,By Month,2021,6,Oklahoma,Nursing home/long term care facility,14,527,15,0,0,27
06/01/2021,06/30/2021,By Month,2021,6,Hawaii,"Healthcare setting, inpatient",23,261,28,0,0,30
06/01/2021,06/30/2021,By Month,2021,6,Utah,Total - All Places of Death,67,1733,91,35,0,124
06/01/2021,06/30/2021,By Month,2021,6,South Dakota,Hospice facility,23,65,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Oklahoma,Other,23,229,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,New Hampshire,Hospice facility,0,49,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Rhode Island,Place of death unknown,23,412,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Delaware,"Healthcare setting, inpatient",15,212,41,12,0,44
06/01/2021,06/30/2021,By Month,2021,6,Puerto Rico,"Healthcare setting, inpatient",35,1021,239,31,0,247
06/01/2021,06/30/2021,By Month,2021,6,Oklahoma,"Healthcare setting, dead on arrival",0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Kansas,Other,0,124,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Tennessee,Total - All Places of Death,196,6757,474,105,0,566
06/01/2021,06/30/2021,By Month,2021,6,Louisiana,Place of death unknown,0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Puerto Rico,"Healthcare setting, dead on arrival",0,31,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Puerto Rico,Hospice facility,0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Alabama,Other,23,329,28,0,0,41
06/01/2021,06/30/2021,By Month,2021,6,Delaware,"Healthcare setting, dead on arrival",0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,District of Columbia,"Healthcare setting, dead on arrival",0,0,0,0,0,0
06/01/2021,06/30/2021,By Month,2021,6,Montana,Decedent's home,23,299,28,0,0,10
06/01/2021,06/30/2021,By Month,2021,6,Michigan,"Healthcare setting, outpatient or emergency room",19,520,29,0,0,42
06/01/2021,06/30/2021,By Month,2021,6,Ohio,Total - All Places of Death,328,10087,554,156,0,727
06/01/2021,06/30/2021,By Month,2021,6,Wyoming,Other,0,32,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Virginia,Hospice facility,23,135,28,0,0,41
06/01/2022,06/30/2022,By Month,2022,6,Texas,Nursing home/long term care facility,92,2726,90,19,0,163
06/01/2022,06/30/2022,By Month,2022,6,West Virginia,Total - All Places of Death,89,2056,204,39,0,256
06/01/2022,06/30/2022,By Month,2022,6,Georgia,"Healthcare setting, outpatient or emergency room",11,695,27,0,0,34
06/01/2022,06/30/2022,By Month,2022,6,Montana,Hospice facility,23,40,28,0,0,41
06/01/2022,06/30/2022,By Month,2022,6,California,Hospice facility,23,177,28,0,0,41
06/01/2022,06/30/2022,By Month,2022,6,Michigan,Place of death unknown,0,412,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Montana,Place of death unknown,0,0,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Connecticut,"Healthcare setting, dead on arrival",0,412,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Oklahoma,"Healthcare setting, outpatient or emergency room",14,266,11,0,0,21
06/01/2022,06/30/2022,By Month,2022,6,Delaware,Hospice facility,23,128,28,0,0,11
06/01/2022,06/30/2022,By Month,2022,6,Mississippi,Nursing home/long term care facility,19,366,28,0,0,23
06/01/2022,06/30/2022,By Month,2022,6,South Carolina,Total - All Places of Death,159,4521,229,37,0,357
06/01/2022,06/30/2022,By Month,2022,6,Virginia,"Healthcare setting, dead on arrival",0,24,28,0,0,41
06/01/2022,06/30/2022,By Month,2022,6,Connecticut,Total - All Places of Death,102,2599,176,27,0,254
06/01/2022,06/30/2022,By Month,2022,6,New York,Decedent's home,71,2860,69,16,0,124
06/01/2022,06/30/2022,By Month,2022,6,Texas,Other,14,1754,26,0,0,35
06/01/2022,06/30/2022,By Month,2022,6,West Virginia,"Healthcare setting, inpatient",41,567,151,26,0,168
06/01/2022,06/30/2022,By Month,2022,6,West Virginia,Place of death unknown,0,0,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Arizona,Other,16,693,14,0,0,25
06/01/2022,06/30/2022,By Month,2022,6,Hawaii,Place of death unknown,0,0,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Virginia,Total - All Places of Death,246,6232,290,75,0,465
06/01/2022,06/30/2022,By Month,2022,6,Wisconsin,Hospice facility,23,310,10,0,0,16
06/01/2022,06/30/2022,By Month,2022,6,New Mexico,Nursing home/long term care facility,23,245,28,0,0,30
06/01/2022,06/30/2022,By Month,2022,6,Texas,Place of death unknown,0,0,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Massachusetts,"Healthcare setting, outpatient or emergency room",11,340,13,0,0,21
06/01/2022,06/30/2022,By Month,2022,6,Kansas,Decedent's home,11,709,28,0,0,17
06/01/2022,06/30/2022,By Month,2022,6,Vermont,Total - All Places of Death,17,534,23,0,0,32
06/01/2022,06/30/2022,By Month,2022,6,Louisiana,Decedent's home,15,1593,15,0,0,26
06/01/2022,06/30/2022,By Month,2022,6,Virginia,"Healthcare setting, outpatient or emergency room",10,292,28,0,0,14
06/01/2022,06/30/2022,By Month,2022,6,Indiana,"Healthcare setting, dead on arrival",0,412,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Tennessee,Nursing home/long term care facility,51,1010,51,11,0,91
06/01/2022,06/30/2022,By Month,2022,6,Louisiana,"Healthcare setting, dead on arrival",0,412,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Pennsylvania,"Healthcare setting, dead on arrival",23,37,0,0,0,41
06/01/2022,06/30/2022,By Month,2022,6,Tennessee,"Healthcare setting, outpatient or emergency room",23,541,17,0,0,21
06/01/2022,06/30/2022,By Month,2022,6,North Dakota,"Healthcare setting, dead on arrival",0,412,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Arkansas,Place of death unknown,0,0,0,0,0,0
06/01/2022,06/30/2022,By Month,2022,6,Vermont,Decedent's home,23,215,28,0,0,41
06/01/2022,06/30/2022,By Month,2022,6,Pennsylvania,Decedent's home,68,3664,53,12,0,111
07/01/2020,07/31/2020,By Month,2020,7,Alaska,Decedent's home,23,196,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,California,Other,79,2621,52,13,0,118
07/01/2020,07/31/2020,By Month,2020,7,Louisiana,Place of death unknown,0,0,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Iowa,"Healthcare setting, dead on arrival",0,412,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Arizona,Nursing home/long term care facility,173,499,80,62,0,191
07/01/2020,07/31/2020,By Month,2020,7,Hawaii,Place of death unknown,0,0,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Louisiana,Other,23,326,28,0,0,12
07/01/2020,07/31/2020,By Month,2020,7,Maryland,Decedent's home,16,1570,15,0,0,27
07/01/2020,07/31/2020,By Month,2020,7,West Virginia,Total - All Places of Death,34,2033,129,12,0,151
07/01/2020,07/31/2020,By Month,2020,7,South Carolina,Hospice facility,54,397,27,14,0,67
07/01/2020,07/31/2020,By Month,2020,7,Rhode Island,Hospice facility,23,124,28,0,0,11
07/01/2020,07/31/2020,By Month,2020,7,Arizona,Place of death unknown,0,0,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Nevada,Other,23,140,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,New Hampshire,Place of death unknown,0,0,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,South Carolina,"Healthcare setting, inpatient",675,1806,525,357,0,843
07/01/2020,07/31/2020,By Month,2020,7,Kentucky,Nursing home/long term care facility,45,611,22,0,0,63
07/01/2020,07/31/2020,By Month,2020,7,Oklahoma,Hospice facility,0,100,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,Nebraska,"Healthcare setting, dead on arrival",0,412,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,District of Columbia,Place of death unknown,0,0,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Alaska,Nursing home/long term care facility,0,28,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,New York,"Healthcare setting, outpatient or emergency room",23,499,20,0,0,26
07/01/2020,07/31/2020,By Month,2020,7,Indiana,Total - All Places of Death,333,5992,445,134,0,646
07/01/2020,07/31/2020,By Month,2020,7,New Hampshire,Other,0,79,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Idaho,Decedent's home,18,528,14,0,0,24
07/01/2020,07/31/2020,By Month,2020,7,Tennessee,"Healthcare setting, dead on arrival",23,159,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,New Jersey,Hospice facility,22,223,18,0,0,31
07/01/2020,07/31/2020,By Month,2020,7,Vermont,"Healthcare setting, inpatient",23,95,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,Pennsylvania,"Healthcare setting, outpatient or emergency room",23,566,13,0,0,20
07/01/2020,07/31/2020,By Month,2020,7,Wyoming,Decedent's home,0,190,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,Wisconsin,Hospice facility,23,379,14,0,0,19
07/01/2020,07/31/2020,By Month,2020,7,South Dakota,Decedent's home,23,205,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,Alabama,Other,23,297,28,0,0,10
07/01/2020,07/31/2020,By Month,2020,7,Mississippi,"Healthcare setting, dead on arrival",23,412,0,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,Texas,Nursing home/long term care facility,722,3728,315,213,0,824
07/01/2020,07/31/2020,By Month,2020,7,West Virginia,"Healthcare setting, inpatient",19,516,89,0,0,100
07/01/2020,07/31/2020,By Month,2020,7,Florida,Other,183,2201,115,68,0,230
07/01/2020,07/31/2020,By Month,2020,7,Virginia,"Healthcare setting, dead on arrival",0,22,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,Utah,Total - All Places of Death,146,1916,118,50,0,214
07/01/2020,07/31/2020,By Month,2020,7,Indiana,Decedent's home,24,2221,43,0,0,60
07/01/2020,07/31/2020,By Month,2020,7,West Virginia,Hospice facility,0,197,11,0,0,11
07/01/2020,07/31/2020,By Month,2020,7,Arkansas,Other,23,185,28,0,0,41
07/01/2020,07/31/2020,By Month,2020,7,New York,Nursing home/long term care facility,79,1540,94,15,0,158
07/01/2020,07/31/2020,By Month,2020,7,Massachusetts,Total - All Places of Death,198,4703,254,55,0,398
07/01/2020,07/31/2020,By Month,2020,7,Delaware,Other,0,65,0,0,0,0
07/01/2020,07/31/2020,By Month,2020,7,South Dakota,Total - All Places of Death,50,740,66,26,0,90
07/01/2020,07/31/2020,By Month,2020,7,Kentucky,Hospice facility,23,313,15,0,0,17
07/01/2021,07/31/2021,By Month,2021,7,North Dakota,"Healthcare setting, dead on arrival",0,412,0,0,0,0
07/01/2021,07/31/2021,By Month,2021,7,Delaware,Nursing home/long term care facility,0,75,0,0,0,0
07/01/2021,07/31/2021,By Month,2021,7,North Dakota,"Healthcare setting, outpatient or emergency room",23,35,28,0,0,41
07/01/2021,07/31/2021,By Month,2021,7,Delaware,"Healthcare setting, outpatient or emergency room",23,57,28,0,0,41
07/01/2021,07/31/2021,By Month,2021,7,Missouri,Total - All Places of Death,743,6393,646,434,0,957
07/01/2021,07/31/2021,By Month,2021,7,Iowa,"Healthcare setting, outpatient or emergency room",23,129,28,0,0,41
07/01/2021,07/31/2021,By Month,2021,7,Nevada,"Healthcare setting, dead on arrival",0,0,0,0,0,0
07/01/2021,07/31/2021,By Month,2021,7,Michigan,Hospice facility,23,680,13,0,0,18
07/01/2021,07/31/2021,By Month,2021,7,Oklahoma,"Healthcare setting, inpatient",162,1170,252,92,0,323
07/01/2021,07/31/2021,By Month,2021,7,Delaware,Total - All Places of Death,17,791,40,0,0,50
07/01/2021,07/31/2021,By Month,2021,7,Maryland,Hospice facility,12,478,44,0,0,50
07/01/2021,07/31/2021,By Month,2021,7,District of Columbia,"Healthcare setting, inpatient",14,322,38,10,0,42
07/01/2021,07/31/2021,By Month,2021,7,North Dakota,Other,0,33,0,0,0,0
07/01/2021,07/31/2021,By Month,2021,7,Vermont,Nursing home/long term care facility,0,99,28,0,0,41
07/01/2021,07/31/2021,By Month,2021,7,Oklahoma,"Healthcare setting, outpatient or emergency room",21,264,17,0,0,33
07/01/2021,07/31/2021,By Month,2021,7,Louisiana,Nursing home/long term care facility,14,578,18,0,0,27
07/01/2021,07/31/2021,By Month,2021,7,Iowa,Nursing home/long term care facility,10,672,17,0,0,26
07/01/2021,07/31/2021,By Month,2021,7,South Carolina,Nursing home/long term care facility,23,530,20,0,0,23
07/01/2021,07/31/2021,By Month,2021,7,Maine,Nursing home/long term care facility,23,239,28,0,0,41
07/01/2021,07/31/2021,By Month,2021,7,Michigan,Total - All Places of Death,133,8380,414,54,0,493
07/01/2021,07/31/2021,By Month,2021,7,Arkansas,Hospice facility,14,297,16,0,0,26
07/01/2021,07/31/2021,By Month,2021,7,Vermont,"Healthcare setting, outpatient or emergency room",0,21,0,0,0,0
07/01/2021,07/31/2021,By Month,2021,7,Utah,Hospice facility,0,0,0,0,0,0
07/01/2021,07/31/2021,By Month,2021,7,Alaska,Decedent's home,23,170,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Washington,Other,23,460,28,0,0,16
07/01/2022,07/31/2022,By Month,2022,7,Massachusetts,Place of death unknown,0,0,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Minnesota,Nursing home/long term care facility,47,1041,42,0,0,80
07/01/2022,07/31/2022,By Month,2022,7,Nebraska,"Healthcare setting, dead on arrival",0,412,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Iowa,Hospice facility,23,213,16,0,0,19
07/01/2022,07/31/2022,By Month,2022,7,South Dakota,"Healthcare setting, inpatient",16,243,36,0,0,44
07/01/2022,07/31/2022,By Month,2022,7,Rhode Island,Other,23,83,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Oregon,Other,12,404,28,0,0,15
07/01/2022,07/31/2022,By Month,2022,7,Virginia,Place of death unknown,23,412,0,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,North Dakota,"Healthcare setting, dead on arrival",0,412,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Montana,"Healthcare setting, dead on arrival",0,412,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Puerto Rico,Hospice facility,0,0,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,New York,"Healthcare setting, dead on arrival",0,35,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Connecticut,Hospice facility,23,101,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Puerto Rico,Total - All Places of Death,203,2984,406,132,0,479
07/01/2022,07/31/2022,By Month,2022,7,Missouri,Nursing home/long term care facility,77,1209,33,14,0,96
07/01/2022,07/31/2022,By Month,2022,7,New York,Other,23,289,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Massachusetts,Total - All Places of Death,170,5073,277,44,0,404
07/01/2022,07/31/2022,By Month,2022,7,Texas,Hospice facility,38,916,80,18,0,100
07/01/2022,07/31/2022,By Month,2022,7,North Dakota,"Healthcare setting, outpatient or emergency room",0,23,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Maine,"Healthcare setting, inpatient",14,285,45,0,0,56
07/01/2022,07/31/2022,By Month,2022,7,Connecticut,Other,0,161,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Hawaii,Nursing home/long term care facility,23,96,28,0,0,41
07/01/2022,07/31/2022,By Month,2022,7,Indiana,Hospice facility,23,206,12,0,0,15
07/01/2022,07/31/2022,By Month,2022,7,Oregon,Decedent's home,75,1550,33,14,0,95
07/01/2022,07/31/2022,By Month,2022,7,Kentucky,Place of death unknown,0,0,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,North Dakota,Hospice facility,0,412,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Arizona,Decedent's home,50,2272,36,0,0,77
07/01/2022,07/31/2022,By Month,2022,7,Alaska,Hospice facility,0,0,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Nebraska,Decedent's home,13,410,28,0,0,20
07/01/2022,07/31/2022,By Month,2022,7,Ohio,Decedent's home,62,3260,59,21,0,100
07/01/2022,07/31/2022,By Month,2022,7,Utah,Place of death unknown,0,0,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Virginia,Nursing home/long term care facility,64,1148,24,0,0,81
07/01/2022,07/31/2022,By Month,2022,7,New York,"Healthcare setting, outpatient or emergency room",16,519,22,0,0,36
07/01/2022,07/31/2022,By Month,2022,7,Puerto Rico,Place of death unknown,0,412,0,0,0,0
07/01/2022,07/31/2022,By Month,2022,7,Vermont,Place of death unknown,0,0,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,Illinois,"Healthcare setting, inpatient",283,2624,471,172,0,582
08/01/2020,08/31/2020,By Month,2020,8,Kentucky,Nursing home/long term care facility,57,614,39,13,0,83
08/01/2020,08/31/2020,By Month,2020,8,Alaska,Total - All Places of Death,19,428,20,0,0,30
08/01/2020,08/31/2020,By Month,2020,8,Puerto Rico,Decedent's home,23,1007,28,0,0,14
08/01/2020,08/31/2020,By Month,2020,8,Maryland,"Healthcare setting, inpatient",140,1042,183,56,0,267
08/01/2020,08/31/2020,By Month,2020,8,North Dakota,Place of death unknown,0,0,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,Maryland,"Healthcare setting, dead on arrival",23,412,28,0,0,41
08/01/2020,08/31/2020,By Month,2020,8,Iowa,"Healthcare setting, outpatient or emergency room",23,136,28,0,0,10
08/01/2020,08/31/2020,By Month,2020,8,Georgia,"Healthcare setting, outpatient or emergency room",74,870,39,25,0,90
08/01/2020,08/31/2020,By Month,2020,8,Alabama,Nursing home/long term care facility,168,715,35,19,0,184
08/01/2020,08/31/2020,By Month,2020,8,Oregon,Decedent's home,12,1526,14,0,0,22
08/01/2020,08/31/2020,By Month,2020,8,Washington,Nursing home/long term care facility,85,869,33,17,0,101
08/01/2020,08/31/2020,By Month,2020,8,Indiana,Hospice facility,12,247,22,0,0,26
08/01/2020,08/31/2020,By Month,2020,8,United States,Place of death unknown,2,42,2,1,0,3
08/01/2020,08/31/2020,By Month,2020,8,North Dakota,Total - All Places of Death,42,634,63,27,0,78
08/01/2020,08/31/2020,By Month,2020,8,Mississippi,"Healthcare setting, outpatient or emergency room",37,320,17,10,0,44
08/01/2020,08/31/2020,By Month,2020,8,Alabama,Hospice facility,10,207,28,0,0,16
08/01/2020,08/31/2020,By Month,2020,8,District of Columbia,"Healthcare setting, dead on arrival",0,0,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,United States,Hospice facility,1256,16515,1316,567,4,2008
08/01/2020,08/31/2020,By Month,2020,8,South Carolina,Place of death unknown,0,0,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,New Jersey,"Healthcare setting, dead on arrival",23,20,28,0,0,41
08/01/2020,08/31/2020,By Month,2020,8,Louisiana,"Healthcare setting, inpatient",638,1707,482,371,0,749
08/01/2020,08/31/2020,By Month,2020,8,Vermont,Total - All Places of Death,0,476,13,0,0,13
08/01/2020,08/31/2020,By Month,2020,8,Illinois,Decedent's home,32,3439,40,0,0,68
08/01/2020,08/31/2020,By Month,2020,8,Oklahoma,Decedent's home,23,1416,34,0,0,57
08/01/2020,08/31/2020,By Month,2020,8,Kansas,"Healthcare setting, dead on arrival",0,412,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,Mississippi,Decedent's home,46,1157,31,10,0,67
08/01/2020,08/31/2020,By Month,2020,8,South Carolina,"Healthcare setting, inpatient",635,1738,524,366,0,793
08/01/2020,08/31/2020,By Month,2020,8,Indiana,Other,23,371,28,0,0,41
08/01/2020,08/31/2020,By Month,2020,8,Arizona,"Healthcare setting, dead on arrival",0,412,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,Maryland,Nursing home/long term care facility,72,633,32,0,0,96
08/01/2020,08/31/2020,By Month,2020,8,New York,Nursing home/long term care facility,48,1470,82,11,0,119
08/01/2020,08/31/2020,By Month,2020,8,Oklahoma,Place of death unknown,0,0,0,0,0,0
08/01/2020,08/31/2020,By Month,2020,8,Illinois,"Healthcare setting, dead on arrival",23,35,0,0,0,41
08/01/2020,08/31/2020,By Month,2020,8,Hawaii,Decedent's home,23,402,28,0,0,17
08/01/2020,08/31/2020,By Month,2020,8,Wyoming,Hospice facility,0,40,28,0,0,41
08/01/2020,08/31/2020,By Month,2020,8,Florida,Other,160,2081,107,59,0,208
08/01/2021,08/31/2021,By Month,2021,8,District of Columbia,Total - All Places of Death,44,580,61,34,0,71
08/01/2021,08/31/2021,By Month,2021,8,Kansas,Place of death unknown,0,0,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Wisconsin,"Healthcare setting, inpatient",234,1364,218,104,0,348
08/01/2021,08/31/2021,By Month,2021,8,Maryland,Hospice facility,15,432,41,0,0,48
08/01/2021,08/31/2021,By Month,2021,8,Idaho,Decedent's home,42,620,23,10,0,55
08/01/2021,08/31/2021,By Month,2021,8,Washington,Total - All Places of Death,670,5970,677,464,0,883
08/01/2021,08/31/2021,By Month,2021,8,Connecticut,Place of death unknown,0,0,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,District of Columbia,Hospice facility,0,17,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,New York,Decedent's home,55,3022,55,16,0,95
08/01/2021,08/31/2021,By Month,2021,8,Nevada,"Healthcare setting, dead on arrival",0,0,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Arizona,Hospice facility,25,508,24,0,0,44
08/01/2021,08/31/2021,By Month,2021,8,Idaho,Place of death unknown,0,0,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Rhode Island,"Healthcare setting, inpatient",29,208,41,20,0,51
08/01/2021,08/31/2021,By Month,2021,8,Tennessee,Other,20,461,28,0,0,25
08/01/2021,08/31/2021,By Month,2021,8,Arkansas,"Healthcare setting, dead on arrival",23,412,0,0,0,41
08/01/2021,08/31/2021,By Month,2021,8,Texas,Nursing home/long term care facility,241,3135,177,91,0,329
08/01/2021,08/31/2021,By Month,2021,8,Iowa,Place of death unknown,0,0,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Connecticut,Other,23,176,0,0,0,41
08/01/2021,08/31/2021,By Month,2021,8,Wyoming,Total - All Places of Death,79,545,67,47,0,99
08/01/2021,08/31/2021,By Month,2021,8,Pennsylvania,Total - All Places of Death,595,11781,782,315,0,1062
08/01/2021,08/31/2021,By Month,2021,8,Idaho,Hospice facility,11,66,11,0,0,13
08/01/2021,08/31/2021,By Month,2021,8,New Jersey,Hospice facility,23,205,16,0,0,18
08/01/2021,08/31/2021,By Month,2021,8,New York City,Nursing home/long term care facility,11,560,16,0,0,26
08/01/2021,08/31/2021,By Month,2021,8,New Mexico,Place of death unknown,0,412,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Kentucky,"Healthcare setting, dead on arrival",0,412,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Ohio,"Healthcare setting, outpatient or emergency room",35,680,32,14,0,53
08/01/2021,08/31/2021,By Month,2021,8,Arkansas,Place of death unknown,0,0,0,0,0,0
08/01/2021,08/31/2021,By Month,2021,8,Wyoming,Decedent's home,17,195,10,0,0,20
08/01/2021,08/31/2021,By Month,2021,8,Maine,Place of death unknown,0,412,0,0,0,0
08/01/2022,08/31/2022,By Month,2022,8,District of Columbia,"Healthcare setting, dead on arrival",0,0,0,0,0,0
08/01/2022,08/31/2022,By Month,2022,8,Alaska,Decedent's home,23,202,28,0,0,41
08/01/2022,08/31/2022,By Month,2022,8,Arkansas,Decedent's home,28,1013,12,0,0,35
08/01/2022,08/31/2022,By Month,2022,8,New Mexico,Decedent's home,29,798,16,0,0,38
08/01/2022,08/31/2022,By Month,2022,8,Alabama,"Healthcare setting, inpatient",146,1433,220,58,0,308
08/01/2022,08/31/2022,By Month,2022,8,Oklahoma,"Healthcare setting, dead on arrival",0,412,0,0,0,0
